source_file,year,election_type,prm_party,juris,state,office,dist,election_id
StLouisPark_20211102_CityCouncilWard1.tab,2021,general,NA,St. Louis Park,MN,City Council,1,MN_2021_G_St._Louis_Park_01_Council
StLouisPark_20211102_CityCouncilWard2.tab,2021,general,NA,St. Louis Park,MN,City Council,2,MN_2021_G_St._Louis_Park_02_Council
StLouisPark_20211102_CityCouncilWard3.tab,2021,general,NA,St. Louis Park,MN,City Council,3,MN_2021_G_St._Louis_Park_03_Council
StLouisPark_20211102_CityCouncilWard4.tab,2021,general,NA,St. Louis Park,MN,City Council,4,MN_2021_G_St._Louis_Park_04_Council
TakomaPark_20221108_CityCouncilWard1.tab,2022,general,NA,Takoma Park,MD,City Council,1,MD_2022_G_Takoma_Park_01_Council
TakomaPark_20221108_CityCouncilWard2.tab,2022,general,NA,Takoma Park,MD,City Council,2,MD_2022_G_Takoma_Park_02_Council
TakomaPark_20221108_CityCouncilWard3.tab,2022,general,NA,Takoma Park,MD,City Council,3,MD_2022_G_Takoma_Park_03_Council
TakomaPark_20221108_CityCouncilWard4.tab,2022,general,NA,Takoma Park,MD,City Council,4,MD_2022_G_Takoma_Park_04_Council
TakomaPark_20221108_CityCouncilWard5.tab,2022,general,NA,Takoma Park,MD,City Council,5,MD_2022_G_Takoma_Park_05_Council
TakomaPark_20221108_CityCouncilWard6.tab,2022,general,NA,Takoma Park,MD,City Council,6,MD_2022_G_Takoma_Park_06_Council
TakomaPark_20221108_Mayor.tab,2022,general,NA,Takoma Park,MD,Mayor,At_Large,MD_2022_G_Takoma_Park_At_Large_Mayor
USVirginIslands_20240208_RepublicanPresidentialNomineeofficial.tab,2024,primary,REP,US Virgin Islands,VI,U.S. President,At_Large,VI_2024_P_US_Virgin_Islands_At_Large_US_President_REP
Vineyard_20211102_Mayor.tab,2021,general,NA,Vineyard,UT,Mayor,At_Large,UT_2021_G_Vineyard_At_Large_Mayor
Westbrook_20241105_Mayor.tab,2024,general,NA,Westbrook,ME,Mayor,At_Large,ME_2024_G_Westbrook_At_Large_Mayor
WoodlandHills_20211102_Mayor.tab,2021,general,NA,Woodland Hills,UT,Mayor,At_Large,UT_2021_G_Woodland_Hills_At_Large_Mayor
